map	estimate	variance	sdm_z
Aarts2008_adults_I00035	0.732788	0.119676	NA
Aarts2008_adults_I00036	0.725027	0.119132	NA
Aarts2008_adults_I00037	0.738204	0.120727	NA
Aarts2008_adults_I00038	0.753297	0.121009	NA
Aarts2008_adults_I00039	0.811457	0.125638	NA
Aarts2008_adults_I00040	0.724038	0.119564	NA
Aarts2008_adults_I00041	0.780277	0.123102	NA
Aarts2008_adults_I00042	0.691366	0.117372	NA
Aarts2008_adults_I00043	0.747727	0.120677	NA
Aarts2008_adults_I00044	0.722374	0.119337	NA
Aarts2008_adults_I00045	0.795409	0.125434	NA
Aarts2008_adults_I00046	0.707740	0.119467	NA
Aarts2008_adults_I00047	0.755901	0.121415	NA
Aarts2008_adults_I00048	0.780893	0.124403	NA
Aarts2008_adults_I00049	0.743571	0.120982	NA
Adleman2002_adults_I00000	0.182409	0.095608	NA
Adleman2002_adults_I00001	0.241305	0.096540	NA
Adleman2002_adults_I00002	0.288103	0.096827	NA
Adleman2002_adults_I00003	0.262903	0.096557	NA
Adleman2002_adults_I00004	0.181617	0.095811	NA
Adleman2002_adults_I00005	0.105183	0.094912	NA
Adleman2002_adults_I00006	0.171594	0.095376	NA
Adleman2002_adults_I00007	0.113322	0.094971	NA
Adleman2002_adults_I00008	0.091983	0.094676	NA
Adleman2002_adults_I00009	0.160615	0.095572	NA
Adleman2002_adults_I00010	0.145631	0.095257	NA
Adleman2002_adults_I00011	0.095508	0.094599	NA
Adleman2002_adults_I00012	0.099551	0.094730	NA
Adleman2002_adults_I00013	0.197054	0.095729	NA
Adleman2002_adults_I00014	0.147844	0.095223	NA
Adleman2002_adults_I00015	0.224922	0.096107	NA
Adleman2002_adults_I00016	0.158829	0.095200	NA
Adleman2002_adults_I00017	0.033090	0.094119	NA
Adleman2002_adults_I00018	0.215171	0.095732	NA
Adleman2002_adults_I00019	0.214193	0.095886	NA
Adleman2002_adults_I00020	0.159019	0.095379	NA
Adleman2002_adults_I00021	0.137344	0.095180	NA
Adleman2002_adults_I00022	0.190583	0.095833	NA
Adleman2002_adults_I00023	0.259332	0.096674	NA
Adleman2002_adults_I00024	0.104723	0.094761	NA
Adleman2002_adults_I00025	0.121911	0.095015	NA
Adleman2002_adults_I00026	0.152590	0.095399	NA
Adleman2002_adults_I00027	0.234499	0.096175	NA
Adleman2002_adults_I00028	0.156267	0.095371	NA
Adleman2002_adults_I00029	0.081819	0.094639	NA
Adleman2002_adults_I00030	0.093293	0.094769	NA
Adleman2002_adults_I00031	0.259675	0.096573	NA
Adleman2002_adults_I00032	0.116549	0.094943	NA
Adleman2002_adults_I00033	0.183962	0.095819	NA
Adleman2002_adults_I00034	0.205559	0.095854	NA
Adleman2002_adults_I00035	0.156319	0.095580	NA
Adleman2002_adults_I00036	0.144036	0.095364	NA
Adleman2002_adults_I00037	0.099505	0.094904	NA
Adleman2002_adults_I00038	0.093836	0.094696	NA
Adleman2002_adults_I00039	0.165947	0.095526	NA
Adleman2002_adults_I00040	0.200406	0.095749	NA
Adleman2002_adults_I00041	0.109005	0.094867	NA
Adleman2002_adults_I00042	0.200250	0.095916	NA
Adleman2002_adults_I00043	0.138967	0.095210	NA
Adleman2002_adults_I00044	0.187243	0.095709	NA
Adleman2002_adults_I00045	0.087872	0.094722	NA
Adleman2002_adults_I00046	0.128936	0.095143	NA
Adleman2002_adults_I00047	0.145516	0.095301	NA
Adleman2002_adults_I00048	0.155201	0.095470	NA
Adleman2002_adults_I00049	0.110759	0.095031	NA
Andrews-Hanna2011_children_I00000	0.162869	0.032193	NA
Andrews-Hanna2011_children_I00001	0.138853	0.032091	NA
Andrews-Hanna2011_children_I00002	0.142441	0.032095	NA
Andrews-Hanna2011_children_I00003	0.104969	0.031979	NA
Andrews-Hanna2011_children_I00004	0.168368	0.032142	NA
Andrews-Hanna2011_children_I00005	0.214121	0.032271	NA
Andrews-Hanna2011_children_I00006	0.207572	0.032355	NA
Andrews-Hanna2011_children_I00007	0.109175	0.032005	NA
Andrews-Hanna2011_children_I00008	0.179304	0.032247	NA
Andrews-Hanna2011_children_I00009	0.140483	0.032098	NA
Andrews-Hanna2011_children_I00010	0.164559	0.032179	NA
Andrews-Hanna2011_children_I00011	0.160448	0.032204	NA
Andrews-Hanna2011_children_I00012	0.129554	0.032127	NA
Andrews-Hanna2011_children_I00013	0.151491	0.032155	NA
Andrews-Hanna2011_children_I00014	0.150664	0.032147	NA
Andrews-Hanna2011_children_I00015	0.135812	0.032099	NA
Andrews-Hanna2011_children_I00016	0.078334	0.031873	NA
Andrews-Hanna2011_children_I00017	0.202024	0.032359	NA
Andrews-Hanna2011_children_I00018	0.115601	0.032015	NA
Andrews-Hanna2011_children_I00019	0.069777	0.031865	NA
Andrews-Hanna2011_children_I00020	0.136686	0.032048	NA
Andrews-Hanna2011_children_I00021	0.224620	0.032401	NA
Andrews-Hanna2011_children_I00022	0.200356	0.032292	NA
Andrews-Hanna2011_children_I00023	0.121505	0.032063	NA
Andrews-Hanna2011_children_I00024	0.160802	0.032155	NA
Andrews-Hanna2011_children_I00025	0.111164	0.032030	NA
Andrews-Hanna2011_children_I00026	0.156444	0.032110	NA
Andrews-Hanna2011_children_I00027	0.117289	0.032033	NA
Andrews-Hanna2011_children_I00028	0.175207	0.032219	NA
Andrews-Hanna2011_children_I00029	0.155229	0.032129	NA
Andrews-Hanna2011_children_I00030	0.180760	0.032187	NA
Andrews-Hanna2011_children_I00031	0.196637	0.032285	NA
Andrews-Hanna2011_children_I00032	0.197727	0.032271	NA
Andrews-Hanna2011_children_I00033	0.155308	0.032174	NA
Andrews-Hanna2011_children_I00034	0.119583	0.032042	NA
Andrews-Hanna2011_children_I00035	0.123350	0.032080	NA
Andrews-Hanna2011_children_I00036	0.143198	0.032057	NA
Andrews-Hanna2011_children_I00037	0.186645	0.032272	NA
Andrews-Hanna2011_children_I00038	0.079747	0.031868	NA
Andrews-Hanna2011_children_I00039	0.112297	0.032017	NA
Andrews-Hanna2011_children_I00040	0.209885	0.032356	NA
Andrews-Hanna2011_children_I00041	0.160081	0.032179	NA
Andrews-Hanna2011_children_I00042	0.060569	0.031884	NA
Andrews-Hanna2011_children_I00043	0.184415	0.032270	NA
Andrews-Hanna2011_children_I00044	0.186742	0.032256	NA
Andrews-Hanna2011_children_I00045	0.171873	0.032217	NA
Andrews-Hanna2011_children_I00046	0.082779	0.031922	NA
Andrews-Hanna2011_children_I00047	0.080459	0.031940	NA
Andrews-Hanna2011_children_I00048	0.159983	0.032152	NA
Andrews-Hanna2011_children_I00049	0.112167	0.031991	NA
Ansari2006_adults_I00000	0.368694	0.080989	NA
Ansari2006_adults_I00001	0.152754	0.075766	NA
Ansari2006_adults_I00002	0.200712	0.076633	NA
Ansari2006_adults_I00003	0.162121	0.076040	NA
Ansari2006_adults_I00004	0.388909	0.081567	NA
Ansari2006_adults_I00005	0.429513	0.082043	NA
Ansari2006_adults_I00006	0.357046	0.080362	NA
Ansari2006_adults_I00007	0.427097	0.081447	NA
Ansari2006_adults_I00008	0.270228	0.078252	NA
Ansari2006_adults_I00009	0.225361	0.077504	NA
Ansari2006_adults_I00010	0.239185	0.077812	NA
Ansari2006_adults_I00011	0.327969	0.079772	NA
Ansari2006_adults_I00012	0.329040	0.080177	NA
Ansari2006_adults_I00013	0.315767	0.078912	NA
Ansari2006_adults_I00014	0.298956	0.078736	NA
Ansari2006_adults_I00015	0.228208	0.077448	NA
Ansari2006_adults_I00016	0.357223	0.079836	NA
Ansari2006_adults_I00017	0.260758	0.078476	NA
Ansari2006_adults_I00018	0.222859	0.077763	NA
Ansari2006_adults_I00019	0.397698	0.081078	NA
Ansari2006_adults_I00020	0.454438	0.082542	NA
Ansari2006_adults_I00021	0.309758	0.079681	NA
Ansari2006_adults_I00022	0.260172	0.077733	NA
Ansari2006_adults_I00023	0.491746	0.084458	NA
Ansari2006_adults_I00024	0.315912	0.079682	NA
Ansari2006_adults_I00025	0.266257	0.078398	NA
Ansari2006_adults_I00026	0.358155	0.080701	NA
Ansari2006_adults_I00027	0.149304	0.076351	NA
Ansari2006_adults_I00028	0.251680	0.078170	NA
Ansari2006_adults_I00029	0.454919	0.082855	NA
Ansari2006_adults_I00030	0.322902	0.079111	NA
Ansari2006_adults_I00031	0.234908	0.077676	NA
Ansari2006_adults_I00032	0.312709	0.079140	NA
Ansari2006_adults_I00033	0.304751	0.078893	NA
Ansari2006_adults_I00034	0.413358	0.082558	NA
Ansari2006_adults_I00035	0.191402	0.076441	NA
Ansari2006_adults_I00036	0.315669	0.079306	NA
Ansari2006_adults_I00037	0.197771	0.076712	NA
Ansari2006_adults_I00038	0.221323	0.077365	NA
Ansari2006_adults_I00039	0.471099	0.083209	NA
Ansari2006_adults_I00040	0.241395	0.077884	NA
Ansari2006_adults_I00041	0.329222	0.079993	NA
Ansari2006_adults_I00042	0.301017	0.079311	NA
Ansari2006_adults_I00043	0.338376	0.079924	NA
Ansari2006_adults_I00044	0.217822	0.077550	NA
Ansari2006_adults_I00045	0.243549	0.077456	NA
Ansari2006_adults_I00046	0.138884	0.075622	NA
Ansari2006_adults_I00047	0.284116	0.078503	NA
Ansari2006_adults_I00048	0.301875	0.079143	NA
Ansari2006_adults_I00049	0.458563	0.082602	NA
Balodis2013_adults_I00000	0.313651	0.030513	NA
Balodis2013_adults_I00001	0.213101	0.029855	NA
Balodis2013_adults_I00002	0.313033	0.030500	NA
Balodis2013_adults_I00003	0.329771	0.030622	NA
Balodis2013_adults_I00004	0.331122	0.030597	NA
Balodis2013_adults_I00005	0.292791	0.030464	NA
Balodis2013_adults_I00006	0.250496	0.030108	NA
Balodis2013_adults_I00007	0.266752	0.030177	NA
Balodis2013_adults_I00008	0.212416	0.029863	NA
Balodis2013_adults_I00009	0.310491	0.030510	NA
Balodis2013_adults_I00010	0.321567	0.030588	NA
Balodis2013_adults_I00011	0.258557	0.030203	NA
Balodis2013_adults_I00012	0.361889	0.030803	NA
Balodis2013_adults_I00013	0.388354	0.031088	NA
Balodis2013_adults_I00014	0.328024	0.030595	NA
Balodis2013_adults_I00015	0.289448	0.030410	NA
Balodis2013_adults_I00016	0.248885	0.030074	NA
Balodis2013_adults_I00017	0.252923	0.030086	NA
Balodis2013_adults_I00018	0.218448	0.029877	NA
Balodis2013_adults_I00019	0.317087	0.030527	NA
Balodis2013_adults_I00020	0.335419	0.030701	NA
Balodis2013_adults_I00021	0.360488	0.030893	NA
Balodis2013_adults_I00022	0.238209	0.029950	NA
Balodis2013_adults_I00023	0.315239	0.030547	NA
Balodis2013_adults_I00024	0.287772	0.030396	NA
Balodis2013_adults_I00025	0.280471	0.030331	NA
Balodis2013_adults_I00026	0.339155	0.030780	NA
Balodis2013_adults_I00027	0.343104	0.030759	NA
Balodis2013_adults_I00028	0.315622	0.030506	NA
Balodis2013_adults_I00029	0.248267	0.030038	NA
Balodis2013_adults_I00030	0.280284	0.030350	NA
Balodis2013_adults_I00031	0.349446	0.030714	NA
Balodis2013_adults_I00032	0.230093	0.030014	NA
Balodis2013_adults_I00033	0.280230	0.030330	NA
Balodis2013_adults_I00034	0.342225	0.030780	NA
Balodis2013_adults_I00035	0.240569	0.030048	NA
Balodis2013_adults_I00036	0.351197	0.030859	NA
Balodis2013_adults_I00037	0.287931	0.030361	NA
Balodis2013_adults_I00038	0.333614	0.030696	NA
Balodis2013_adults_I00039	0.292593	0.030460	NA
Balodis2013_adults_I00040	0.302084	0.030507	NA
Balodis2013_adults_I00041	0.170005	0.029679	NA
Balodis2013_adults_I00042	0.320391	0.030603	NA
Balodis2013_adults_I00043	0.350870	0.030802	NA
Balodis2013_adults_I00044	0.274264	0.030294	NA
Balodis2013_adults_I00045	0.269214	0.030294	NA
Balodis2013_adults_I00046	0.193240	0.029756	NA
Balodis2013_adults_I00047	0.301609	0.030356	NA
Balodis2013_adults_I00048	0.264539	0.030221	NA
Balodis2013_adults_I00049	0.300795	0.030433	NA
Barros-Loscertales2011_adults_I00000	0.431431	0.072799	NA
Barros-Loscertales2011_adults_I00001	0.386136	0.072026	NA
Barros-Loscertales2011_adults_I00002	0.363445	0.071469	NA
Barros-Loscertales2011_adults_I00003	0.381084	0.071503	NA
Barros-Loscertales2011_adults_I00004	0.352802	0.071166	NA
Barros-Loscertales2011_adults_I00005	0.408938	0.071938	NA
Barros-Loscertales2011_adults_I00006	0.354747	0.071073	NA
Barros-Loscertales2011_adults_I00007	0.410287	0.071898	NA
Barros-Loscertales2011_adults_I00008	0.255491	0.069307	NA
Barros-Loscertales2011_adults_I00009	0.258890	0.069285	NA
Barros-Loscertales2011_adults_I00010	0.383542	0.071589	NA
Barros-Loscertales2011_adults_I00011	0.223181	0.068569	NA
Barros-Loscertales2011_adults_I00012	0.289684	0.069665	NA
Barros-Loscertales2011_adults_I00013	0.424605	0.072915	NA
Barros-Loscertales2011_adults_I00014	0.391464	0.071784	NA
Barros-Loscertales2011_adults_I00015	0.484709	0.074117	NA
Barros-Loscertales2011_adults_I00016	0.309401	0.070358	NA
Barros-Loscertales2011_adults_I00017	0.349258	0.071200	NA
Barros-Loscertales2011_adults_I00018	0.359322	0.071202	NA
Barros-Loscertales2011_adults_I00019	0.385169	0.072085	NA
Barros-Loscertales2011_adults_I00020	0.289582	0.069736	NA
Barros-Loscertales2011_adults_I00021	0.331470	0.070419	NA
Barros-Loscertales2011_adults_I00022	0.259643	0.069076	NA
Barros-Loscertales2011_adults_I00023	0.313094	0.070280	NA
Barros-Loscertales2011_adults_I00024	0.263588	0.069524	NA
Barros-Loscertales2011_adults_I00025	0.360762	0.071271	NA
Barros-Loscertales2011_adults_I00026	0.240322	0.069143	NA
Barros-Loscertales2011_adults_I00027	0.413588	0.072234	NA
Barros-Loscertales2011_adults_I00028	0.320601	0.070142	NA
Barros-Loscertales2011_adults_I00029	0.185106	0.068041	NA
Barros-Loscertales2011_adults_I00030	0.178064	0.067995	NA
Barros-Loscertales2011_adults_I00031	0.263699	0.069221	NA
Barros-Loscertales2011_adults_I00032	0.368174	0.071982	NA
Barros-Loscertales2011_adults_I00033	0.234647	0.068766	NA
Barros-Loscertales2011_adults_I00034	0.308055	0.070044	NA
Barros-Loscertales2011_adults_I00035	0.361625	0.071043	NA
Barros-Loscertales2011_adults_I00036	0.303621	0.070148	NA
Barros-Loscertales2011_adults_I00037	0.422314	0.072201	NA
Barros-Loscertales2011_adults_I00038	0.435505	0.072625	NA
Barros-Loscertales2011_adults_I00039	0.328401	0.070839	NA
Barros-Loscertales2011_adults_I00040	0.425309	0.072610	NA
Barros-Loscertales2011_adults_I00041	0.390722	0.071753	NA
Barros-Loscertales2011_adults_I00042	0.416758	0.072597	NA
Barros-Loscertales2011_adults_I00043	0.460307	0.073880	NA
Barros-Loscertales2011_adults_I00044	0.386844	0.071980	NA
Barros-Loscertales2011_adults_I00045	0.419041	0.072888	NA
Barros-Loscertales2011_adults_I00046	0.273954	0.069547	NA
Barros-Loscertales2011_adults_I00047	0.350189	0.071285	NA
Barros-Loscertales2011_adults_I00048	0.367935	0.071123	NA
Barros-Loscertales2011_adults_I00049	0.199254	0.068103	NA
Basten2011_adults_I00000	0.363549	0.023720	NA
Basten2011_adults_I00001	0.372864	0.023791	NA
Basten2011_adults_I00002	0.388106	0.023859	NA
Basten2011_adults_I00003	0.303690	0.023267	NA
Basten2011_adults_I00004	0.316706	0.023388	NA
Basten2011_adults_I00005	0.365177	0.023723	NA
Basten2011_adults_I00006	0.322247	0.023365	NA
Basten2011_adults_I00007	0.310245	0.023258	NA
Basten2011_adults_I00008	0.325085	0.023376	NA
Basten2011_adults_I00009	0.326522	0.023421	NA
Basten2011_adults_I00010	0.336239	0.023444	NA
Basten2011_adults_I00011	0.392561	0.023892	NA
Basten2011_adults_I00012	0.390748	0.023886	NA
Basten2011_adults_I00013	0.405648	0.024039	NA
Basten2011_adults_I00014	0.324345	0.023371	NA
Basten2011_adults_I00015	0.374257	0.023797	NA
Basten2011_adults_I00016	0.356495	0.023717	NA
Basten2011_adults_I00017	0.364162	0.023715	NA
Basten2011_adults_I00018	0.391242	0.023915	NA
Basten2011_adults_I00019	0.375696	0.023724	NA
Basten2011_adults_I00020	0.337982	0.023586	NA
Basten2011_adults_I00021	0.351794	0.023738	NA
Basten2011_adults_I00022	0.315955	0.023291	NA
Basten2011_adults_I00023	0.347551	0.023626	NA
Basten2011_adults_I00024	0.428936	0.024173	NA
Basten2011_adults_I00025	0.339553	0.023526	NA
Basten2011_adults_I00026	0.302653	0.023287	NA
Basten2011_adults_I00027	0.327348	0.023425	NA
Basten2011_adults_I00028	0.307422	0.023257	NA
Basten2011_adults_I00029	0.396319	0.023995	NA
Basten2011_adults_I00030	0.311600	0.023332	NA
Basten2011_adults_I00031	0.380395	0.023891	NA
Basten2011_adults_I00032	0.356294	0.023635	NA
Basten2011_adults_I00033	0.329451	0.023510	NA
Basten2011_adults_I00034	0.392819	0.023963	NA
Basten2011_adults_I00035	0.355933	0.023693	NA
Basten2011_adults_I00036	0.314090	0.023355	NA
Basten2011_adults_I00037	0.361819	0.023780	NA
Basten2011_adults_I00038	0.303026	0.023233	NA
Basten2011_adults_I00039	0.375380	0.023852	NA
Basten2011_adults_I00040	0.345057	0.023557	NA
Basten2011_adults_I00041	0.404364	0.023964	NA
Basten2011_adults_I00042	0.387185	0.023817	NA
Basten2011_adults_I00043	0.320710	0.023401	NA
Basten2011_adults_I00044	0.305200	0.023328	NA
Basten2011_adults_I00045	0.355092	0.023634	NA
Basten2011_adults_I00046	0.377812	0.023831	NA
Basten2011_adults_I00047	0.342737	0.023615	NA
Basten2011_adults_I00048	0.394443	0.024015	NA
Basten2011_adults_I00049	0.343094	0.023519	NA
Bernal2009_children_I00000	0.387257	0.062570	NA
Bernal2009_children_I00001	0.387603	0.062693	NA
Bernal2009_children_I00002	0.359268	0.062342	NA
Bernal2009_children_I00003	0.392856	0.062824	NA
Bernal2009_children_I00004	0.423966	0.064047	NA
Bernal2009_children_I00005	0.414225	0.063401	NA
Bernal2009_children_I00006	0.350940	0.061950	NA
Bernal2009_children_I00007	0.431725	0.063935	NA
Bernal2009_children_I00008	0.411217	0.063564	NA
Bernal2009_children_I00009	0.480398	0.065603	NA
Bernal2009_children_I00010	0.379898	0.063029	NA
Bernal2009_children_I00011	0.376986	0.062467	NA
Bernal2009_children_I00012	0.437108	0.064655	NA
Bernal2009_children_I00013	0.418738	0.063590	NA
Bernal2009_children_I00014	0.413745	0.063517	NA
Bernal2009_children_I00015	0.475184	0.065061	NA
Bernal2009_children_I00016	0.397807	0.063222	NA
Bernal2009_children_I00017	0.418343	0.063762	NA
Bernal2009_children_I00018	0.442025	0.064378	NA
Bernal2009_children_I00019	0.437812	0.064138	NA
Bernal2009_children_I00020	0.361149	0.062684	NA
Bernal2009_children_I00021	0.382243	0.062600	NA
Bernal2009_children_I00022	0.385434	0.063034	NA
Bernal2009_children_I00023	0.438434	0.064366	NA
Bernal2009_children_I00024	0.367240	0.062498	NA
Bernal2009_children_I00025	0.427286	0.063816	NA
Bernal2009_children_I00026	0.435653	0.064565	NA
Bernal2009_children_I00027	0.400773	0.063173	NA
Bernal2009_children_I00028	0.439756	0.064081	NA
Bernal2009_children_I00029	0.481024	0.065589	NA
Bernal2009_children_I00030	0.428477	0.063829	NA
Bernal2009_children_I00031	0.343543	0.061681	NA
Bernal2009_children_I00032	0.395948	0.063172	NA
Bernal2009_children_I00033	0.362354	0.061981	NA
Bernal2009_children_I00034	0.388413	0.062854	NA
Bernal2009_children_I00035	0.424019	0.063903	NA
Bernal2009_children_I00036	0.364219	0.062308	NA
Bernal2009_children_I00037	0.383894	0.062796	NA
Bernal2009_children_I00038	0.430921	0.064137	NA
Bernal2009_children_I00039	0.465375	0.065488	NA
Bernal2009_children_I00040	0.405558	0.063210	NA
Bernal2009_children_I00041	0.357698	0.061980	NA
Bernal2009_children_I00042	0.474897	0.065644	NA
Bernal2009_children_I00043	0.400063	0.063309	NA
Bernal2009_children_I00044	0.358707	0.061944	NA
Bernal2009_children_I00045	0.455388	0.064890	NA
Bernal2009_children_I00046	0.463049	0.064962	NA
Bernal2009_children_I00047	0.401885	0.063292	NA
Bernal2009_children_I00048	0.425907	0.063884	NA
Bernal2009_children_I00049	0.412573	0.063616	NA
Brass2005_adults_I00000	0.391845	0.056789	NA
Brass2005_adults_I00001	0.467936	0.058962	NA
Brass2005_adults_I00002	0.356279	0.056236	NA
Brass2005_adults_I00003	0.434312	0.058161	NA
Brass2005_adults_I00004	0.395486	0.057381	NA
Brass2005_adults_I00005	0.396998	0.056872	NA
Brass2005_adults_I00006	0.440287	0.058010	NA
Brass2005_adults_I00007	0.386558	0.056596	NA
Brass2005_adults_I00008	0.375903	0.057038	NA
Brass2005_adults_I00009	0.453170	0.058415	NA
Brass2005_adults_I00010	0.545553	0.060659	NA
Brass2005_adults_I00011	0.421180	0.057514	NA
Brass2005_adults_I00012	0.380608	0.057462	NA
Brass2005_adults_I00013	0.417817	0.058185	NA
Brass2005_adults_I00014	0.486293	0.059535	NA
Brass2005_adults_I00015	0.424980	0.057770	NA
Brass2005_adults_I00016	0.500979	0.059607	NA
Brass2005_adults_I00017	0.411508	0.057688	NA
Brass2005_adults_I00018	0.380590	0.056878	NA
Brass2005_adults_I00019	0.457166	0.059107	NA
Brass2005_adults_I00020	0.472849	0.058718	NA
Brass2005_adults_I00021	0.365347	0.056647	NA
Brass2005_adults_I00022	0.402588	0.057177	NA
Brass2005_adults_I00023	0.407390	0.057485	NA
Brass2005_adults_I00024	0.345733	0.055951	NA
Brass2005_adults_I00025	0.407879	0.057679	NA
Brass2005_adults_I00026	0.465193	0.058558	NA
Brass2005_adults_I00027	0.460789	0.058380	NA
Brass2005_adults_I00028	0.379359	0.056997	NA
Brass2005_adults_I00029	0.522205	0.059983	NA
Brass2005_adults_I00030	0.479357	0.059151	NA
Brass2005_adults_I00031	0.477575	0.058990	NA
Brass2005_adults_I00032	0.419799	0.057568	NA
Brass2005_adults_I00033	0.475317	0.058966	NA
Brass2005_adults_I00034	0.432525	0.057958	NA
Brass2005_adults_I00035	0.526694	0.059960	NA
Brass2005_adults_I00036	0.524044	0.060472	NA
Brass2005_adults_I00037	0.490798	0.059259	NA
Brass2005_adults_I00038	0.434254	0.057948	NA
Brass2005_adults_I00039	0.497967	0.059752	NA
Brass2005_adults_I00040	0.437595	0.057915	NA
Brass2005_adults_I00041	0.492850	0.059575	NA
Brass2005_adults_I00042	0.439311	0.058468	NA
Brass2005_adults_I00043	0.432472	0.058019	NA
Brass2005_adults_I00044	0.474255	0.058775	NA
Brass2005_adults_I00045	0.347325	0.056668	NA
Brass2005_adults_I00046	0.357694	0.056279	NA
Brass2005_adults_I00047	0.365116	0.056590	NA
Brass2005_adults_I00048	0.482339	0.059332	NA
Brass2005_adults_I00049	0.418414	0.057665	NA
Bunge2002_adults_I00000	0.289257	0.112777	NA
Bunge2002_adults_I00001	0.439724	0.119203	NA
Bunge2002_adults_I00002	0.432040	0.118935	NA
Bunge2002_adults_I00003	0.310804	0.113702	NA
Bunge2002_adults_I00004	0.299356	0.112398	NA
Bunge2002_adults_I00005	0.415102	0.121794	NA
Bunge2002_adults_I00006	0.202950	0.109975	NA
Bunge2002_adults_I00007	0.495790	0.122834	NA
Bunge2002_adults_I00008	0.162366	0.108619	NA
Bunge2002_adults_I00009	0.172495	0.110372	NA
Bunge2002_adults_I00010	0.162886	0.106027	NA
Bunge2002_adults_I00011	0.240195	0.110696	NA
Bunge2002_adults_I00012	0.334081	0.114660	NA
Bunge2002_adults_I00013	0.394003	0.118247	NA
Bunge2002_adults_I00014	0.365120	0.114719	NA
Bunge2002_adults_I00015	0.302630	0.111712	NA
Bunge2002_adults_I00016	0.406053	0.119116	NA
Bunge2002_adults_I00017	0.322125	0.113725	NA
Bunge2002_adults_I00018	0.241899	0.111587	NA
Bunge2002_adults_I00019	0.519184	0.125874	NA
Bunge2002_adults_I00020	0.474924	0.124078	NA
Bunge2002_adults_I00021	0.254294	0.114147	NA
Bunge2002_adults_I00022	0.535765	0.124284	NA
Bunge2002_adults_I00023	0.279721	0.114304	NA
Bunge2002_adults_I00024	0.197332	0.108800	NA
Bunge2002_adults_I00025	0.397020	0.118475	NA
Bunge2002_adults_I00026	0.367815	0.116857	NA
Bunge2002_adults_I00027	0.468736	0.122350	NA
Bunge2002_adults_I00028	0.303550	0.112599	NA
Bunge2002_adults_I00029	0.440976	0.119378	NA
Bunge2002_adults_I00030	0.166199	0.107531	NA
Bunge2002_adults_I00031	0.376697	0.116352	NA
Bunge2002_adults_I00032	0.343853	0.116100	NA
Bunge2002_adults_I00033	0.428927	0.117326	NA
Bunge2002_adults_I00034	0.302579	0.113543	NA
Bunge2002_adults_I00035	0.250878	0.112797	NA
Bunge2002_adults_I00036	0.182858	0.109522	NA
Bunge2002_adults_I00037	0.157609	0.107100	NA
Bunge2002_adults_I00038	0.190665	0.110606	NA
Bunge2002_adults_I00039	0.323943	0.113031	NA
Bunge2002_adults_I00040	0.298543	0.112272	NA
Bunge2002_adults_I00041	0.167868	0.107914	NA
Bunge2002_adults_I00042	0.350199	0.116128	NA
Bunge2002_adults_I00043	0.489218	0.121163	NA
