map	estimate	variance	sdm_z
Hansen2018_children_I00008	0.105450	0.005904	NA
Hansen2018_children_I00009	0.117455	0.005909	NA
Hansen2018_children_I00010	0.120459	0.005911	NA
Hansen2018_children_I00011	0.119697	0.005909	NA
Hansen2018_children_I00012	0.114339	0.005907	NA
Hansen2018_children_I00013	0.136140	0.005922	NA
Hansen2018_children_I00014	0.117903	0.005913	NA
Hansen2018_children_I00015	0.131136	0.005918	NA
Hansen2018_children_I00016	0.144073	0.005927	NA
Hansen2018_children_I00017	0.104216	0.005901	NA
Hansen2018_children_I00018	0.115161	0.005911	NA
Hansen2018_children_I00019	0.124037	0.005912	NA
Hansen2018_children_I00020	0.146431	0.005926	NA
Hansen2018_children_I00021	0.128836	0.005916	NA
Hansen2018_children_I00022	0.139982	0.005922	NA
Hansen2018_children_I00023	0.141336	0.005927	NA
Hansen2018_children_I00024	0.104197	0.005900	NA
Hansen2018_children_I00025	0.102960	0.005905	NA
Hansen2018_children_I00026	0.087562	0.005894	NA
Hansen2018_children_I00027	0.119425	0.005913	NA
Hansen2018_children_I00028	0.110779	0.005902	NA
Hansen2018_children_I00029	0.136217	0.005921	NA
Hansen2018_children_I00030	0.146238	0.005928	NA
Hansen2018_children_I00031	0.123892	0.005912	NA
Hansen2018_children_I00032	0.150455	0.005927	NA
Hansen2018_children_I00033	0.124865	0.005915	NA
Hansen2018_children_I00034	0.128382	0.005912	NA
Hansen2018_children_I00035	0.120077	0.005909	NA
Hansen2018_children_I00036	0.130366	0.005917	NA
Hansen2018_children_I00037	0.104374	0.005900	NA
Hansen2018_children_I00038	0.121859	0.005912	NA
Hansen2018_children_I00039	0.140454	0.005922	NA
Hansen2018_children_I00040	0.122660	0.005914	NA
Hansen2018_children_I00041	0.102331	0.005901	NA
Hansen2018_children_I00042	0.099385	0.005896	NA
Hansen2018_children_I00043	0.105608	0.005901	NA
Hansen2018_children_I00044	0.129047	0.005919	NA
Hansen2018_children_I00045	0.095676	0.005899	NA
Hansen2018_children_I00046	0.115319	0.005908	NA
Hansen2018_children_I00047	0.116241	0.005912	NA
Hansen2018_children_I00048	0.126993	0.005916	NA
Hansen2018_children_I00049	0.125267	0.005915	NA
Mincic2010_children_I00000	0.097837	0.029010	NA
Mincic2010_children_I00001	0.098939	0.029001	NA
Mincic2010_children_I00002	0.095334	0.029000	NA
Mincic2010_children_I00003	0.132976	0.029091	NA
Mincic2010_children_I00004	0.118164	0.029071	NA
Mincic2010_children_I00005	0.113155	0.029043	NA
Mincic2010_children_I00006	0.106466	0.029014	NA
Mincic2010_children_I00007	0.128882	0.029096	NA
Mincic2010_children_I00008	0.101037	0.029022	NA
Mincic2010_children_I00009	0.123625	0.029056	NA
Mincic2010_children_I00010	0.082362	0.029002	NA
Mincic2010_children_I00011	0.066080	0.028923	NA
Mincic2010_children_I00012	0.115575	0.029036	NA
Mincic2010_children_I00013	0.143097	0.029166	NA
Mincic2010_children_I00014	0.123475	0.029057	NA
Mincic2010_children_I00015	0.096495	0.028972	NA
Mincic2010_children_I00016	0.093049	0.028970	NA
Mincic2010_children_I00017	0.104032	0.029002	NA
Mincic2010_children_I00018	0.127973	0.029061	NA
Mincic2010_children_I00019	0.127155	0.029052	NA
Mincic2010_children_I00020	0.104967	0.029056	NA
Mincic2010_children_I00021	0.113057	0.029087	NA
Mincic2010_children_I00022	0.081094	0.028991	NA
Mincic2010_children_I00023	0.059089	0.028907	NA
Mincic2010_children_I00024	0.073950	0.028958	NA
Mincic2010_children_I00025	0.102354	0.029063	NA
Mincic2010_children_I00026	0.115160	0.029083	NA
Mincic2010_children_I00027	0.106550	0.029074	NA
Mincic2010_children_I00028	0.121865	0.029077	NA
Mincic2010_children_I00029	0.120866	0.029070	NA
Mincic2010_children_I00030	0.146760	0.029122	NA
Mincic2010_children_I00031	0.141963	0.029104	NA
Mincic2010_children_I00032	0.078060	0.028946	NA
Mincic2010_children_I00033	0.135397	0.029100	NA
Mincic2010_children_I00034	0.113298	0.029029	NA
Mincic2010_children_I00035	0.112249	0.029044	NA
Mincic2010_children_I00036	0.123558	0.029073	NA
Mincic2010_children_I00037	0.104532	0.028999	NA
Mincic2010_children_I00038	0.127615	0.029105	NA
Mincic2010_children_I00039	0.070374	0.028926	NA
Mincic2010_children_I00040	0.122058	0.029086	NA
Mincic2010_children_I00041	0.109721	0.029008	NA
Mincic2010_children_I00042	0.068302	0.028965	NA
Mincic2010_children_I00043	0.092576	0.029016	NA
Mincic2010_children_I00044	0.091105	0.028966	NA
Mincic2010_children_I00045	0.109139	0.029019	NA
Mincic2010_children_I00046	0.127051	0.029040	NA
Mincic2010_children_I00047	0.131528	0.029100	NA
Mincic2010_children_I00048	0.104326	0.029000	NA
Mincic2010_children_I00049	0.137333	0.029088	NA
Posner2011_children_I00000	0.243524	0.072061	NA
Posner2011_children_I00001	0.128142	0.070250	NA
Posner2011_children_I00002	0.065574	0.069769	NA
Posner2011_children_I00003	0.201062	0.071232	NA
Posner2011_children_I00004	0.202830	0.071738	NA
Posner2011_children_I00005	0.170957	0.070971	NA
Posner2011_children_I00006	0.203333	0.071008	NA
Posner2011_children_I00007	0.080317	0.069499	NA
Posner2011_children_I00008	0.190162	0.071122	NA
Posner2011_children_I00009	0.083785	0.069841	NA
Posner2011_children_I00010	0.178269	0.071043	NA
Posner2011_children_I00011	0.153332	0.070622	NA
Posner2011_children_I00012	0.155283	0.070634	NA
Posner2011_children_I00013	0.247119	0.071960	NA
Posner2011_children_I00014	0.112370	0.070237	NA
Posner2011_children_I00015	0.232572	0.071587	NA
Posner2011_children_I00016	0.201153	0.071278	NA
Posner2011_children_I00017	0.185308	0.071046	NA
Posner2011_children_I00018	0.151307	0.070785	NA
Posner2011_children_I00019	0.127355	0.071242	NA
Posner2011_children_I00020	0.125136	0.070362	NA
Posner2011_children_I00021	0.064904	0.069403	NA
Posner2011_children_I00022	0.114223	0.070320	NA
Posner2011_children_I00023	0.144550	0.070282	NA
Posner2011_children_I00024	0.124465	0.070451	NA
Posner2011_children_I00025	0.140851	0.070580	NA
Posner2011_children_I00026	0.138257	0.070642	NA
Posner2011_children_I00027	0.174552	0.070710	NA
Posner2011_children_I00028	0.056939	0.069800	NA
Posner2011_children_I00029	0.060622	0.069462	NA
Posner2011_children_I00030	0.070694	0.069651	NA
Posner2011_children_I00031	0.207375	0.071086	NA
Posner2011_children_I00032	0.215149	0.071144	NA
Posner2011_children_I00033	0.092026	0.069775	NA
Posner2011_children_I00034	0.202103	0.071059	NA
Posner2011_children_I00035	0.137975	0.070307	NA
Posner2011_children_I00036	0.160183	0.070473	NA
Posner2011_children_I00037	0.147218	0.070680	NA
Posner2011_children_I00038	0.248258	0.071694	NA
Posner2011_children_I00039	0.233569	0.071297	NA
Posner2011_children_I00040	0.139957	0.070580	NA
Posner2011_children_I00041	0.206326	0.071053	NA
Posner2011_children_I00042	0.256898	0.071890	NA
Posner2011_children_I00043	0.171077	0.071055	NA
Posner2011_children_I00044	0.195010	0.070982	NA
Posner2011_children_I00045	0.130482	0.070381	NA
Posner2011_children_I00046	0.122037	0.070427	NA
Posner2011_children_I00047	0.194519	0.071262	NA
Posner2011_children_I00048	0.095555	0.070047	NA
Posner2011_children_I00049	0.093692	0.070095	NA
Rubia2006_children_I00000	0.130319	0.036756	NA
Rubia2006_children_I00001	0.187365	0.036952	NA
Rubia2006_children_I00002	0.153987	0.036917	NA
Rubia2006_children_I00003	0.105860	0.036663	NA
Rubia2006_children_I00004	0.116467	0.036773	NA
Rubia2006_children_I00005	0.094301	0.036626	NA
Rubia2006_children_I00006	0.088943	0.036621	NA
Rubia2006_children_I00007	0.115092	0.036714	NA
Rubia2006_children_I00008	0.139558	0.036798	NA
Rubia2006_children_I00009	0.104395	0.036698	NA
Rubia2006_children_I00010	0.168416	0.036937	NA
Rubia2006_children_I00011	0.172369	0.036992	NA
Rubia2006_children_I00012	0.094729	0.036693	NA
Rubia2006_children_I00013	0.119826	0.036788	NA
Rubia2006_children_I00014	0.098129	0.036659	NA
Rubia2006_children_I00015	0.105692	0.036670	NA
Rubia2006_children_I00016	0.138793	0.036830	NA
Rubia2006_children_I00017	0.142521	0.036867	NA
Rubia2006_children_I00018	0.101562	0.036683	NA
Rubia2006_children_I00019	0.178235	0.036988	NA
Rubia2006_children_I00020	0.152765	0.036907	NA
Rubia2006_children_I00021	0.143077	0.036828	NA
Rubia2006_children_I00022	0.140915	0.036793	NA
Rubia2006_children_I00023	0.098758	0.036709	NA
Rubia2006_children_I00024	0.126763	0.036796	NA
Rubia2006_children_I00025	0.077809	0.036558	NA
Rubia2006_children_I00026	0.110480	0.036690	NA
Rubia2006_children_I00027	0.134973	0.036780	NA
Rubia2006_children_I00028	0.122256	0.036772	NA
Rubia2006_children_I00029	0.132266	0.036806	NA
Rubia2006_children_I00030	0.149591	0.036892	NA
Rubia2006_children_I00031	0.112781	0.036765	NA
Rubia2006_children_I00032	0.060738	0.036543	NA
Rubia2006_children_I00033	0.124426	0.036749	NA
Rubia2006_children_I00034	0.186623	0.037041	NA
Rubia2006_children_I00035	0.207695	0.037068	NA
Rubia2006_children_I00036	0.133198	0.036769	NA
Rubia2006_children_I00037	0.126743	0.036757	NA
Rubia2006_children_I00038	0.107859	0.036755	NA
Rubia2006_children_I00039	0.092880	0.036678	NA
Rubia2006_children_I00040	0.053087	0.036482	NA
Rubia2006_children_I00041	0.175788	0.036925	NA
Rubia2006_children_I00042	0.140578	0.036880	NA
Rubia2006_children_I00043	0.133417	0.036789	NA
Rubia2006_children_I00044	0.137845	0.036804	NA
Rubia2006_children_I00045	0.109132	0.036734	NA
Rubia2006_children_I00046	0.123604	0.036757	NA
Rubia2006_children_I00047	0.084168	0.036629	NA
Rubia2006_children_I00048	0.193049	0.036981	NA
Rubia2006_children_I00049	0.128176	0.036745	NA
Sheridan2014_children_I00000	0.093229	0.030707	NA
Sheridan2014_children_I00001	0.115894	0.030740	NA
Sheridan2014_children_I00002	0.056027	0.030655	NA
Sheridan2014_children_I00003	0.072000	0.030683	NA
Sheridan2014_children_I00004	0.105516	0.030733	NA
Sheridan2014_children_I00005	0.067920	0.030678	NA
Sheridan2014_children_I00006	0.117866	0.030742	NA
Sheridan2014_children_I00007	0.061043	0.030663	NA
Sheridan2014_children_I00008	0.050683	0.030645	NA
Sheridan2014_children_I00009	0.100310	0.030740	NA
Sheridan2014_children_I00010	0.043303	0.030639	NA
Sheridan2014_children_I00011	0.073547	0.030680	NA
Sheridan2014_children_I00012	0.091904	0.030706	NA
Sheridan2014_children_I00013	0.090978	0.030707	NA
Sheridan2014_children_I00014	0.084968	0.030694	NA
Sheridan2014_children_I00015	0.070473	0.030670	NA
Sheridan2014_children_I00016	0.078256	0.030691	NA
Sheridan2014_children_I00017	0.081753	0.030691	NA
Sheridan2014_children_I00018	0.069879	0.030682	NA
Sheridan2014_children_I00019	0.102327	0.030717	NA
Sheridan2014_children_I00020	0.070835	0.030672	NA
Sheridan2014_children_I00021	0.110447	0.030724	NA
Sheridan2014_children_I00022	0.109778	0.030740	NA
Sheridan2014_children_I00023	0.078938	0.030684	NA
Sheridan2014_children_I00024	0.072216	0.030684	NA
Sheridan2014_children_I00025	0.115248	0.030728	NA
Sheridan2014_children_I00026	0.072097	0.030675	NA
Sheridan2014_children_I00027	0.063834	0.030676	NA
Sheridan2014_children_I00028	0.090461	0.030711	NA
Sheridan2014_children_I00029	0.104300	0.030724	NA
Sheridan2014_children_I00030	0.088595	0.030704	NA
Sheridan2014_children_I00031	0.053216	0.030650	NA
Sheridan2014_children_I00032	0.100189	0.030720	NA
Sheridan2014_children_I00033	0.070309	0.030668	NA
Sheridan2014_children_I00034	0.044077	0.030648	NA
Sheridan2014_children_I00035	0.029266	0.030622	NA
Sheridan2014_children_I00036	0.040378	0.030634	NA
Sheridan2014_children_I00037	0.070152	0.030679	NA
Sheridan2014_children_I00038	0.090741	0.030700	NA
Sheridan2014_children_I00039	0.057625	0.030671	NA
Sheridan2014_children_I00040	0.079686	0.030687	NA
Sheridan2014_children_I00041	0.113290	0.030749	NA
Sheridan2014_children_I00042	0.076540	0.030682	NA
Sheridan2014_children_I00043	0.067863	0.030685	NA
Sheridan2014_children_I00044	0.042055	0.030632	NA
Sheridan2014_children_I00045	0.063965	0.030665	NA
Sheridan2014_children_I00046	0.062478	0.030674	NA
Sheridan2014_children_I00047	0.078463	0.030685	NA
Sheridan2014_children_I00048	0.079435	0.030692	NA
Sheridan2014_children_I00049	0.064926	0.030678	NA
Tamm2002_children_I00000	0.105586	0.073831	NA
Tamm2002_children_I00001	0.063249	0.073584	NA
Tamm2002_children_I00002	0.077183	0.073625	NA
Tamm2002_children_I00003	0.077037	0.073650	NA
Tamm2002_children_I00004	0.082406	0.073661	NA
Tamm2002_children_I00005	0.058910	0.073567	NA
Tamm2002_children_I00006	0.064430	0.073538	NA
Tamm2002_children_I00007	0.098554	0.073672	NA
Tamm2002_children_I00008	0.014852	0.073386	NA
Tamm2002_children_I00009	0.105319	0.073792	NA
Tamm2002_children_I00010	0.116127	0.073804	NA
Tamm2002_children_I00011	0.094202	0.073707	NA
Tamm2002_children_I00012	0.061814	0.073548	NA
Tamm2002_children_I00013	0.119496	0.073882	NA
Tamm2002_children_I00014	0.066489	0.073587	NA
Tamm2002_children_I00015	0.120542	0.073839	NA
Tamm2002_children_I00016	0.092882	0.073734	NA
Tamm2002_children_I00017	0.040037	0.073403	NA
Tamm2002_children_I00018	0.072366	0.073588	NA
Tamm2002_children_I00019	0.023357	0.073386	NA
Tamm2002_children_I00020	0.052714	0.073627	NA
Tamm2002_children_I00021	0.073542	0.073563	NA
Tamm2002_children_I00022	0.079490	0.073658	NA
Tamm2002_children_I00023	0.083421	0.073642	NA
Tamm2002_children_I00024	0.061605	0.073613	NA
Tamm2002_children_I00025	0.094658	0.073698	NA
Tamm2002_children_I00026	0.147736	0.073946	NA
Tamm2002_children_I00027	0.055405	0.073580	NA
Tamm2002_children_I00028	0.098276	0.073695	NA
Tamm2002_children_I00029	0.056416	0.073592	NA
Tamm2002_children_I00030	0.049272	0.073470	NA
Tamm2002_children_I00031	0.127807	0.073798	NA
Tamm2002_children_I00032	0.082313	0.073633	NA
Tamm2002_children_I00033	0.169262	0.073895	NA
Tamm2002_children_I00034	0.067301	0.073619	NA
Tamm2002_children_I00035	0.027099	0.073496	NA
Tamm2002_children_I00036	0.071759	0.073701	NA
Tamm2002_children_I00037	0.136132	0.073886	NA
Tamm2002_children_I00038	0.059672	0.073585	NA
Tamm2002_children_I00039	0.098790	0.073740	NA
Tamm2002_children_I00040	0.089958	0.073712	NA
Tamm2002_children_I00041	0.039639	0.073491	NA
Tamm2002_children_I00042	0.127431	0.073879	NA
Tamm2002_children_I00043	0.124493	0.073796	NA
Tamm2002_children_I00044	0.041292	0.073540	NA
Tamm2002_children_I00045	0.066836	0.073566	NA
Tamm2002_children_I00046	0.016082	0.073409	NA
Tamm2002_children_I00047	0.074207	0.073561	NA
Tamm2002_children_I00048	0.089027	0.073709	NA
Tamm2002_children_I00049	0.094442	0.073719	NA
vantEnt2009_children_I00000	0.296906	0.059572	NA
vantEnt2009_children_I00001	0.348848	0.060818	NA
vantEnt2009_children_I00002	0.306463	0.059835	NA
vantEnt2009_children_I00003	0.324962	0.060175	NA
vantEnt2009_children_I00004	0.298739	0.059610	NA
vantEnt2009_children_I00005	0.296346	0.059675	NA
vantEnt2009_children_I00006	0.280793	0.059411	NA
vantEnt2009_children_I00007	0.312716	0.059964	NA
vantEnt2009_children_I00008	0.271213	0.059321	NA
vantEnt2009_children_I00009	0.312763	0.059990	NA
vantEnt2009_children_I00010	0.278094	0.059276	NA
vantEnt2009_children_I00011	0.323050	0.060145	NA
vantEnt2009_children_I00012	0.307044	0.059699	NA
vantEnt2009_children_I00013	0.331130	0.060511	NA
vantEnt2009_children_I00014	0.275303	0.059346	NA
vantEnt2009_children_I00015	0.322855	0.060098	NA
vantEnt2009_children_I00016	0.336814	0.060438	NA
vantEnt2009_children_I00017	0.274237	0.059301	NA
vantEnt2009_children_I00018	0.284362	0.059349	NA
vantEnt2009_children_I00019	0.313523	0.060040	NA
vantEnt2009_children_I00020	0.300276	0.059581	NA
vantEnt2009_children_I00021	0.279637	0.059386	NA
vantEnt2009_children_I00022	0.336819	0.060431	NA
vantEnt2009_children_I00023	0.299045	0.059818	NA
vantEnt2009_children_I00024	0.296167	0.059653	NA
vantEnt2009_children_I00025	0.307758	0.059778	NA
vantEnt2009_children_I00026	0.281407	0.059265	NA
vantEnt2009_children_I00027	0.283099	0.059482	NA
vantEnt2009_children_I00028	0.283935	0.059496	NA
vantEnt2009_children_I00029	0.279659	0.059486	NA
vantEnt2009_children_I00030	0.267257	0.059168	NA
vantEnt2009_children_I00031	0.310136	0.059997	NA
vantEnt2009_children_I00032	0.354080	0.060803	NA
vantEnt2009_children_I00033	0.301186	0.059822	NA
vantEnt2009_children_I00034	0.290969	0.059575	NA
vantEnt2009_children_I00035	0.276476	0.059420	NA
vantEnt2009_children_I00036	0.254704	0.058975	NA
vantEnt2009_children_I00037	0.304349	0.059837	NA
vantEnt2009_children_I00038	0.298974	0.059650	NA
vantEnt2009_children_I00039	0.322053	0.060131	NA
vantEnt2009_children_I00040	0.326999	0.060363	NA
vantEnt2009_children_I00041	0.257977	0.059008	NA
vantEnt2009_children_I00042	0.317263	0.060049	NA
vantEnt2009_children_I00043	0.335327	0.060475	NA
vantEnt2009_children_I00044	0.308319	0.059932	NA
vantEnt2009_children_I00045	0.275391	0.059228	NA
vantEnt2009_children_I00046	0.299015	0.059681	NA
vantEnt2009_children_I00047	0.298692	0.059758	NA
vantEnt2009_children_I00048	0.297813	0.059667	NA
vantEnt2009_children_I00049	0.302506	0.059747	NA
Cao2006_children_I00000	0.267953	0.082241	NA
Cao2006_children_I00001	0.348784	0.083823	NA
Cao2006_children_I00002	0.273831	0.081479	NA
Cao2006_children_I00003	0.297696	0.082957	NA
Cao2006_children_I00004	0.250631	0.081541	NA
Cao2006_children_I00005	0.344553	0.083610	NA
Cao2006_children_I00006	0.241072	0.081334	NA
Cao2006_children_I00007	0.260785	0.081345	NA
Cao2006_children_I00008	0.301897	0.083141	NA
Cao2006_children_I00009	0.267732	0.082647	NA
Cao2006_children_I00010	0.217196	0.080956	NA
Cao2006_children_I00011	0.312378	0.082714	NA
Cao2006_children_I00012	0.254787	0.081724	NA
