map	estimate	variance	sdm_z
Andrews-Hanna2011_children_I00029	0.013326	0.031709	NA
Andrews-Hanna2011_children_I00030	-0.053618	0.031748	NA
Andrews-Hanna2011_children_I00031	-0.067859	0.031653	NA
Andrews-Hanna2011_children_I00032	0.156986	0.031840	NA
Andrews-Hanna2011_children_I00033	-0.064992	0.031755	NA
Andrews-Hanna2011_children_I00034	0.002212	0.031719	NA
Andrews-Hanna2011_children_I00035	0.064788	0.031794	NA
Andrews-Hanna2011_children_I00036	0.003915	0.031708	NA
Andrews-Hanna2011_children_I00037	0.025881	0.031761	NA
Andrews-Hanna2011_children_I00038	0.029195	0.031785	NA
Andrews-Hanna2011_children_I00039	0.021676	0.031765	NA
Andrews-Hanna2011_children_I00040	0.053011	0.031717	NA
Andrews-Hanna2011_children_I00041	0.193364	0.031889	NA
Andrews-Hanna2011_children_I00042	0.005572	0.031755	NA
Andrews-Hanna2011_children_I00043	0.076546	0.031754	NA
Andrews-Hanna2011_children_I00044	0.017459	0.031732	NA
Andrews-Hanna2011_children_I00045	-0.062851	0.031739	NA
Andrews-Hanna2011_children_I00046	-0.027959	0.031730	NA
Andrews-Hanna2011_children_I00047	-0.049224	0.031696	NA
Andrews-Hanna2011_children_I00048	0.058246	0.031802	NA
Andrews-Hanna2011_children_I00049	0.050537	0.031796	NA
deKieviet2014_children_I00000	0.030837	0.021493	NA
deKieviet2014_children_I00001	-0.028280	0.021502	NA
deKieviet2014_children_I00002	-0.005864	0.021489	NA
deKieviet2014_children_I00003	0.020691	0.021502	NA
deKieviet2014_children_I00004	-0.015371	0.021488	NA
deKieviet2014_children_I00005	0.075253	0.021513	NA
deKieviet2014_children_I00006	-0.015851	0.021490	NA
deKieviet2014_children_I00007	-0.006887	0.021478	NA
deKieviet2014_children_I00008	0.134657	0.021552	NA
deKieviet2014_children_I00009	-0.039671	0.021475	NA
deKieviet2014_children_I00010	-0.050067	0.021500	NA
deKieviet2014_children_I00011	0.028712	0.021504	NA
deKieviet2014_children_I00012	0.043633	0.021513	NA
deKieviet2014_children_I00013	0.026837	0.021498	NA
deKieviet2014_children_I00014	0.085087	0.021503	NA
deKieviet2014_children_I00015	0.001033	0.021498	NA
deKieviet2014_children_I00016	0.024372	0.021496	NA
deKieviet2014_children_I00017	-0.004091	0.021497	NA
deKieviet2014_children_I00018	-0.003994	0.021487	NA
deKieviet2014_children_I00019	0.095281	0.021516	NA
deKieviet2014_children_I00020	0.026791	0.021510	NA
deKieviet2014_children_I00021	0.040040	0.021515	NA
deKieviet2014_children_I00022	0.132490	0.021560	NA
deKieviet2014_children_I00023	0.024278	0.021508	NA
deKieviet2014_children_I00024	-0.007935	0.021496	NA
deKieviet2014_children_I00025	0.083966	0.021539	NA
deKieviet2014_children_I00026	0.009992	0.021499	NA
deKieviet2014_children_I00027	0.018378	0.021501	NA
deKieviet2014_children_I00028	0.141165	0.021581	NA
deKieviet2014_children_I00029	-0.006777	0.021521	NA
deKieviet2014_children_I00030	0.056993	0.021513	NA
deKieviet2014_children_I00031	-0.035618	0.021477	NA
deKieviet2014_children_I00032	-0.018299	0.021487	NA
deKieviet2014_children_I00033	0.072832	0.021520	NA
deKieviet2014_children_I00034	-0.047497	0.021491	NA
deKieviet2014_children_I00035	-0.020734	0.021480	NA
deKieviet2014_children_I00036	0.092912	0.021558	NA
deKieviet2014_children_I00037	0.051030	0.021523	NA
deKieviet2014_children_I00038	0.120087	0.021510	NA
deKieviet2014_children_I00039	0.091015	0.021508	NA
deKieviet2014_children_I00040	0.028909	0.021508	NA
deKieviet2014_children_I00041	0.037133	0.021495	NA
deKieviet2014_children_I00042	0.114180	0.021504	NA
deKieviet2014_children_I00043	-0.050113	0.021506	NA
deKieviet2014_children_I00044	0.002247	0.021503	NA
deKieviet2014_children_I00045	0.021906	0.021517	NA
deKieviet2014_children_I00046	0.083284	0.021546	NA
deKieviet2014_children_I00047	0.062624	0.021555	NA
deKieviet2014_children_I00048	-0.069988	0.021485	NA
deKieviet2014_children_I00049	0.080576	0.021493	NA
Fan2014_children_I00000	0.083233	0.044201	NA
Fan2014_children_I00001	-0.080143	0.044063	NA
Fan2014_children_I00002	-0.016874	0.044141	NA
Fan2014_children_I00003	0.033501	0.044156	NA
Fan2014_children_I00004	-0.026586	0.044132	NA
Fan2014_children_I00005	-0.002408	0.044130	NA
Fan2014_children_I00006	-0.013805	0.044139	NA
Fan2014_children_I00007	0.075772	0.044190	NA
Fan2014_children_I00008	-0.028817	0.044130	NA
Fan2014_children_I00009	-0.006034	0.044112	NA
Fan2014_children_I00010	0.102793	0.044163	NA
Fan2014_children_I00011	0.040880	0.044150	NA
Fan2014_children_I00012	-0.041510	0.044102	NA
Fan2014_children_I00013	0.079551	0.044186	NA
Fan2014_children_I00014	-0.023972	0.044125	NA
Fan2014_children_I00015	-0.082529	0.044063	NA
Fan2014_children_I00016	0.006030	0.044139	NA
Fan2014_children_I00017	-0.091601	0.044106	NA
Fan2014_children_I00018	0.030905	0.044129	NA
Fan2014_children_I00019	-0.028044	0.044153	NA
Fan2014_children_I00020	-0.016371	0.044118	NA
Fan2014_children_I00021	-0.081528	0.044080	NA
Fan2014_children_I00022	-0.015406	0.044158	NA
Fan2014_children_I00023	0.015532	0.044137	NA
Fan2014_children_I00024	0.056292	0.044193	NA
Fan2014_children_I00025	-0.019485	0.044150	NA
Fan2014_children_I00026	-0.020873	0.044099	NA
Fan2014_children_I00027	0.096589	0.044142	NA
Fan2014_children_I00028	-0.067745	0.044150	NA
Fan2014_children_I00029	0.006969	0.044162	NA
Fan2014_children_I00030	0.119664	0.044255	NA
Fan2014_children_I00031	0.012366	0.044146	NA
Fan2014_children_I00032	0.044789	0.044151	NA
Fan2014_children_I00033	0.014142	0.044161	NA
Fan2014_children_I00034	-0.092418	0.044119	NA
Fan2014_children_I00035	0.024071	0.044171	NA
Fan2014_children_I00036	-0.026536	0.044145	NA
Fan2014_children_I00037	0.066694	0.044132	NA
Fan2014_children_I00038	0.012918	0.044138	NA
Fan2014_children_I00039	-0.004716	0.044159	NA
Fan2014_children_I00040	0.114339	0.044230	NA
Fan2014_children_I00041	0.136359	0.044183	NA
Fan2014_children_I00042	0.032934	0.044147	NA
Fan2014_children_I00043	0.148781	0.044265	NA
Fan2014_children_I00044	0.111945	0.044208	NA
Fan2014_children_I00045	0.086167	0.044231	NA
Fan2014_children_I00046	0.141337	0.044207	NA
Fan2014_children_I00047	0.068657	0.044139	NA
Fan2014_children_I00048	0.085596	0.044224	NA
Fan2014_children_I00049	-0.021064	0.044128	NA
Hansen2018_children_I00000	0.030527	0.005867	NA
Hansen2018_children_I00001	0.023630	0.005866	NA
Hansen2018_children_I00002	-0.002326	0.005863	NA
Hansen2018_children_I00003	0.077845	0.005872	NA
Hansen2018_children_I00004	0.024847	0.005867	NA
Hansen2018_children_I00005	-0.023470	0.005860	NA
Hansen2018_children_I00006	-0.013816	0.005865	NA
Hansen2018_children_I00007	0.019283	0.005864	NA
Hansen2018_children_I00008	-0.000561	0.005864	NA
Hansen2018_children_I00009	-0.024621	0.005863	NA
Hansen2018_children_I00010	0.004048	0.005866	NA
Hansen2018_children_I00011	0.030033	0.005866	NA
Hansen2018_children_I00012	0.054140	0.005870	NA
Hansen2018_children_I00013	-0.006124	0.005864	NA
Hansen2018_children_I00014	-0.010717	0.005863	NA
Hansen2018_children_I00015	0.005692	0.005862	NA
Hansen2018_children_I00016	0.068630	0.005871	NA
Hansen2018_children_I00017	0.029750	0.005868	NA
Hansen2018_children_I00018	0.010847	0.005865	NA
Hansen2018_children_I00019	0.024233	0.005867	NA
Hansen2018_children_I00020	0.079104	0.005877	NA
Hansen2018_children_I00021	0.040030	0.005870	NA
Hansen2018_children_I00022	-0.018571	0.005861	NA
Hansen2018_children_I00023	0.041887	0.005868	NA
Hansen2018_children_I00024	0.072725	0.005869	NA
Hansen2018_children_I00025	-0.018145	0.005861	NA
Hansen2018_children_I00026	0.053259	0.005870	NA
Hansen2018_children_I00027	0.040442	0.005868	NA
Hansen2018_children_I00028	0.015090	0.005867	NA
Hansen2018_children_I00029	0.083339	0.005874	NA
Hansen2018_children_I00030	0.044571	0.005868	NA
Hansen2018_children_I00031	0.062357	0.005871	NA
Hansen2018_children_I00032	0.051593	0.005871	NA
Hansen2018_children_I00033	0.025245	0.005868	NA
Hansen2018_children_I00034	0.056632	0.005871	NA
Hansen2018_children_I00035	0.014966	0.005864	NA
Hansen2018_children_I00036	0.085952	0.005870	NA
Hansen2018_children_I00037	0.029209	0.005867	NA
Hansen2018_children_I00038	0.002609	0.005863	NA
Hansen2018_children_I00039	0.050784	0.005865	NA
Hansen2018_children_I00040	-0.015532	0.005861	NA
Hansen2018_children_I00041	0.031734	0.005867	NA
Hansen2018_children_I00042	0.049696	0.005870	NA
Hansen2018_children_I00043	0.004354	0.005865	NA
Hansen2018_children_I00044	0.054018	0.005870	NA
Hansen2018_children_I00045	0.030885	0.005866	NA
Hansen2018_children_I00046	-0.007420	0.005862	NA
Hansen2018_children_I00047	0.049044	0.005868	NA
Hansen2018_children_I00048	0.024904	0.005868	NA
Hansen2018_children_I00049	0.039962	0.005867	NA
Mincic2010_children_I00000	0.036459	0.028866	NA
Mincic2010_children_I00001	0.008221	0.028846	NA
Mincic2010_children_I00002	-0.013553	0.028825	NA
Mincic2010_children_I00003	-0.044170	0.028828	NA
Mincic2010_children_I00004	0.121473	0.028897	NA
Mincic2010_children_I00005	0.035028	0.028859	NA
Mincic2010_children_I00006	0.059813	0.028848	NA
Mincic2010_children_I00007	0.048230	0.028871	NA
Mincic2010_children_I00008	-0.070945	0.028827	NA
Mincic2010_children_I00009	0.116827	0.028881	NA
Mincic2010_children_I00010	-0.046084	0.028831	NA
Mincic2010_children_I00011	0.057960	0.028855	NA
Mincic2010_children_I00012	0.035884	0.028854	NA
Mincic2010_children_I00013	0.009931	0.028856	NA
Mincic2010_children_I00014	0.010803	0.028861	NA
Mincic2010_children_I00015	0.007337	0.028839	NA
Mincic2010_children_I00016	0.064068	0.028877	NA
Mincic2010_children_I00017	-0.019825	0.028854	NA
Mincic2010_children_I00018	0.066074	0.028865	NA
Mincic2010_children_I00019	0.120685	0.028888	NA
Mincic2010_children_I00020	0.020515	0.028857	NA
Mincic2010_children_I00021	-0.099740	0.028827	NA
Mincic2010_children_I00022	0.031245	0.028856	NA
Mincic2010_children_I00023	-0.066720	0.028813	NA
Mincic2010_children_I00024	0.007529	0.028843	NA
Mincic2010_children_I00025	-0.017223	0.028839	NA
Mincic2010_children_I00026	0.040194	0.028858	NA
Mincic2010_children_I00027	0.062731	0.028865	NA
Mincic2010_children_I00028	-0.075863	0.028838	NA
Mincic2010_children_I00029	0.060233	0.028857	NA
Mincic2010_children_I00030	0.012052	0.028852	NA
Mincic2010_children_I00031	0.057303	0.028842	NA
Mincic2010_children_I00032	-0.051697	0.028842	NA
Mincic2010_children_I00033	0.038367	0.028854	NA
Mincic2010_children_I00034	-0.015029	0.028832	NA
Mincic2010_children_I00035	0.013751	0.028846	NA
Mincic2010_children_I00036	0.033201	0.028847	NA
Mincic2010_children_I00037	0.040882	0.028864	NA
Mincic2010_children_I00038	-0.009516	0.028828	NA
Mincic2010_children_I00039	0.004389	0.028861	NA
Mincic2010_children_I00040	0.011564	0.028868	NA
Mincic2010_children_I00041	0.042753	0.028858	NA
Mincic2010_children_I00042	-0.098804	0.028824	NA
Mincic2010_children_I00043	-0.036891	0.028823	NA
Mincic2010_children_I00044	-0.038094	0.028821	NA
Mincic2010_children_I00045	0.070039	0.028877	NA
Mincic2010_children_I00046	0.094854	0.028884	NA
Mincic2010_children_I00047	0.117015	0.028887	NA
Mincic2010_children_I00048	0.089307	0.028867	NA
Mincic2010_children_I00049	0.035389	0.028860	NA
Posner2011_children_I00000	0.078725	0.069343	NA
Posner2011_children_I00001	0.096749	0.069211	NA
Posner2011_children_I00002	0.116358	0.069526	NA
Posner2011_children_I00003	-0.064984	0.068360	NA
Posner2011_children_I00004	0.061780	0.069372	NA
Posner2011_children_I00005	0.098691	0.069288	NA
Posner2011_children_I00006	0.073203	0.069214	NA
Posner2011_children_I00007	0.047601	0.069489	NA
Posner2011_children_I00008	0.177714	0.070039	NA
Posner2011_children_I00009	0.119567	0.069611	NA
Posner2011_children_I00010	0.132145	0.069422	NA
Posner2011_children_I00011	0.064051	0.068952	NA
Posner2011_children_I00012	0.020878	0.069079	NA
Posner2011_children_I00013	-0.072026	0.069261	NA
Posner2011_children_I00014	0.038221	0.069464	NA
Posner2011_children_I00015	-0.085226	0.068724	NA
Posner2011_children_I00016	0.121151	0.069314	NA
Posner2011_children_I00017	-0.014498	0.068674	NA
Posner2011_children_I00018	-0.077019	0.068960	NA
Posner2011_children_I00019	-0.045780	0.069108	NA
Posner2011_children_I00020	0.141648	0.070133	NA
Posner2011_children_I00021	-0.061111	0.068974	NA
Posner2011_children_I00022	-0.038644	0.069115	NA
Posner2011_children_I00023	0.160183	0.069662	NA
Posner2011_children_I00024	0.037687	0.069081	NA
Posner2011_children_I00025	0.088266	0.069205	NA
Posner2011_children_I00026	-0.019833	0.068872	NA
Posner2011_children_I00027	0.058984	0.069118	NA
Posner2011_children_I00028	0.131110	0.069802	NA
Posner2011_children_I00029	-0.129205	0.069169	NA
Posner2011_children_I00030	0.011511	0.068775	NA
Posner2011_children_I00031	0.148673	0.069139	NA
Posner2011_children_I00032	-0.037252	0.069224	NA
Posner2011_children_I00033	0.121298	0.069696	NA
Posner2011_children_I00034	0.064712	0.069308	NA
Posner2011_children_I00035	-0.100081	0.069908	NA
Posner2011_children_I00036	0.136578	0.069763	NA
Posner2011_children_I00037	-0.036074	0.069235	NA
Posner2011_children_I00038	-0.018598	0.069314	NA
Posner2011_children_I00039	0.113360	0.069811	NA
Posner2011_children_I00040	0.054169	0.069595	NA
Posner2011_children_I00041	-0.031707	0.069052	NA
Posner2011_children_I00042	0.139064	0.070015	NA
Posner2011_children_I00043	-0.165424	0.068689	NA
Posner2011_children_I00044	0.153609	0.069415	NA
Posner2011_children_I00045	0.202314	0.070053	NA
Posner2011_children_I00046	0.009730	0.068816	NA
Posner2011_children_I00047	0.031691	0.069222	NA
Posner2011_children_I00048	0.035793	0.069557	NA
Posner2011_children_I00049	0.111348	0.069701	NA
Rubia2006_children_I00000	0.046588	0.036419	NA
Rubia2006_children_I00001	0.119399	0.036532	NA
Rubia2006_children_I00002	-0.057108	0.036325	NA
Rubia2006_children_I00003	0.104603	0.036532	NA
Rubia2006_children_I00004	-0.049014	0.036337	NA
Rubia2006_children_I00005	0.003875	0.036364	NA
Rubia2006_children_I00006	0.013573	0.036374	NA
Rubia2006_children_I00007	0.073492	0.036357	NA
Rubia2006_children_I00008	-0.001110	0.036382	NA
Rubia2006_children_I00009	-0.044499	0.036323	NA
Rubia2006_children_I00010	-0.008993	0.036388	NA
Rubia2006_children_I00011	0.003786	0.036306	NA
Rubia2006_children_I00012	0.047129	0.036384	NA
Rubia2006_children_I00013	0.067902	0.036440	NA
Rubia2006_children_I00014	-0.060340	0.036347	NA
Rubia2006_children_I00015	0.098373	0.036456	NA
Rubia2006_children_I00016	0.108461	0.036355	NA
Rubia2006_children_I00017	0.060835	0.036392	NA
Rubia2006_children_I00018	0.186106	0.036640	NA
Rubia2006_children_I00019	0.085418	0.036458	NA
Rubia2006_children_I00020	-0.073678	0.036257	NA
Rubia2006_children_I00021	0.008559	0.036347	NA
Rubia2006_children_I00022	0.005798	0.036418	NA
Rubia2006_children_I00023	0.165911	0.036680	NA
Rubia2006_children_I00024	-0.040604	0.036329	NA
Rubia2006_children_I00025	0.014457	0.036325	NA
Rubia2006_children_I00026	0.213259	0.036620	NA
Rubia2006_children_I00027	0.084133	0.036424	NA
Rubia2006_children_I00028	0.112692	0.036548	NA
Rubia2006_children_I00029	0.004762	0.036346	NA
Rubia2006_children_I00030	-0.014395	0.036386	NA
Rubia2006_children_I00031	0.069243	0.036490	NA
Rubia2006_children_I00032	-0.129530	0.036318	NA
Rubia2006_children_I00033	0.083566	0.036412	NA
Rubia2006_children_I00034	0.039837	0.036387	NA
Rubia2006_children_I00035	0.034741	0.036375	NA
Rubia2006_children_I00036	0.032172	0.036414	NA
Rubia2006_children_I00037	0.024187	0.036385	NA
Rubia2006_children_I00038	-0.016403	0.036373	NA
Rubia2006_children_I00039	-0.071426	0.036422	NA
Rubia2006_children_I00040	0.107706	0.036505	NA
Rubia2006_children_I00041	0.016197	0.036432	NA
Rubia2006_children_I00042	0.073435	0.036448	NA
Rubia2006_children_I00043	0.035414	0.036374	NA
Rubia2006_children_I00044	0.094261	0.036447	NA
Rubia2006_children_I00045	-0.111365	0.036376	NA
Rubia2006_children_I00046	-0.105302	0.036186	NA
Rubia2006_children_I00047	-0.094833	0.036346	NA
Rubia2006_children_I00048	0.043519	0.036398	NA
Rubia2006_children_I00049	-0.063160	0.036367	NA
Sheridan2014_children_I00000	0.015153	0.030613	NA
Sheridan2014_children_I00001	0.071471	0.030629	NA
Sheridan2014_children_I00002	-0.008943	0.030595	NA
Sheridan2014_children_I00003	-0.008018	0.030599	NA
Sheridan2014_children_I00004	0.053439	0.030654	NA
Sheridan2014_children_I00005	0.079803	0.030657	NA
Sheridan2014_children_I00006	0.136363	0.030716	NA
Sheridan2014_children_I00007	0.038600	0.030615	NA
Sheridan2014_children_I00008	-0.006241	0.030581	NA
Sheridan2014_children_I00009	-0.019392	0.030599	NA
Sheridan2014_children_I00010	-0.032159	0.030577	NA
Sheridan2014_children_I00011	0.008931	0.030599	NA
Sheridan2014_children_I00012	-0.016655	0.030591	NA
Sheridan2014_children_I00013	-0.013340	0.030597	NA
Sheridan2014_children_I00014	0.045123	0.030628	NA
Sheridan2014_children_I00015	0.071535	0.030626	NA
Sheridan2014_children_I00016	0.011253	0.030599	NA
Sheridan2014_children_I00017	0.132959	0.030700	NA
Sheridan2014_children_I00018	0.071034	0.030658	NA
Sheridan2014_children_I00019	0.051809	0.030624	NA
Sheridan2014_children_I00020	0.040041	0.030618	NA
Sheridan2014_children_I00021	0.102580	0.030664	NA
Sheridan2014_children_I00022	0.101249	0.030661	NA
Sheridan2014_children_I00023	0.080026	0.030646	NA
Sheridan2014_children_I00024	0.043701	0.030630	NA
Sheridan2014_children_I00025	0.136044	0.030707	NA
Sheridan2014_children_I00026	-0.005526	0.030589	NA
Sheridan2014_children_I00027	-0.020976	0.030605	NA
Sheridan2014_children_I00028	0.021669	0.030625	NA
Sheridan2014_children_I00029	0.021926	0.030633	NA
Sheridan2014_children_I00030	-0.117776	0.030533	NA
Sheridan2014_children_I00031	0.016342	0.030613	NA
Sheridan2014_children_I00032	0.024793	0.030615	NA
Sheridan2014_children_I00033	0.070104	0.030627	NA
Sheridan2014_children_I00034	-0.008676	0.030592	NA
Sheridan2014_children_I00035	0.012085	0.030614	NA
Sheridan2014_children_I00036	-0.010608	0.030608	NA
Sheridan2014_children_I00037	0.074887	0.030653	NA
Sheridan2014_children_I00038	0.104221	0.030677	NA
Sheridan2014_children_I00039	-0.066468	0.030575	NA
Sheridan2014_children_I00040	-0.038418	0.030580	NA
Sheridan2014_children_I00041	0.118323	0.030648	NA
Sheridan2014_children_I00042	-0.000426	0.030592	NA
Sheridan2014_children_I00043	0.050834	0.030665	NA
Sheridan2014_children_I00044	-0.030609	0.030571	NA
Sheridan2014_children_I00045	0.070558	0.030639	NA
Sheridan2014_children_I00046	-0.068357	0.030572	NA
Sheridan2014_children_I00047	-0.033309	0.030581	NA
Sheridan2014_children_I00048	0.069686	0.030637	NA
Sheridan2014_children_I00049	-0.001706	0.030586	NA
Tamm2002_children_I00000	0.052029	0.073510	NA
Tamm2002_children_I00001	-0.153197	0.073189	NA
Tamm2002_children_I00002	0.149950	0.073690	NA
Tamm2002_children_I00003	-0.006172	0.073425	NA
Tamm2002_children_I00004	0.079100	0.073354	NA
Tamm2002_children_I00005	0.177981	0.073523	NA
Tamm2002_children_I00006	0.104154	0.073584	NA
Tamm2002_children_I00007	0.013467	0.073396	NA
Tamm2002_children_I00008	0.054997	0.073371	NA
Tamm2002_children_I00009	0.098266	0.073478	NA
Tamm2002_children_I00010	-0.156016	0.073236	NA
Tamm2002_children_I00011	0.095507	0.073472	NA
Tamm2002_children_I00012	0.110032	0.073626	NA
Tamm2002_children_I00013	0.053247	0.073454	NA
Tamm2002_children_I00014	0.139018	0.073527	NA
Tamm2002_children_I00015	0.031393	0.073397	NA
Tamm2002_children_I00016	-0.026959	0.073406	NA
Tamm2002_children_I00017	0.012121	0.073557	NA
Tamm2002_children_I00018	-0.028522	0.073434	NA
Tamm2002_children_I00019	0.088543	0.073403	NA
Tamm2002_children_I00020	0.001486	0.073379	NA
Tamm2002_children_I00021	0.096292	0.073505	NA
Tamm2002_children_I00022	0.054136	0.073473	NA
Tamm2002_children_I00023	-0.087962	0.073436	NA
Tamm2002_children_I00024	-0.019752	0.073395	NA
Tamm2002_children_I00025	0.221605	0.073608	NA
Tamm2002_children_I00026	-0.033780	0.073397	NA
Tamm2002_children_I00027	-0.019670	0.073391	NA
Tamm2002_children_I00028	0.021550	0.073410	NA
Tamm2002_children_I00029	0.009285	0.073324	NA
Tamm2002_children_I00030	-0.067510	0.073309	NA
Tamm2002_children_I00031	0.050102	0.073474	NA
Tamm2002_children_I00032	0.028218	0.073364	NA
Tamm2002_children_I00033	0.042638	0.073426	NA
Tamm2002_children_I00034	-0.105394	0.073246	NA
Tamm2002_children_I00035	-0.035484	0.073459	NA
Tamm2002_children_I00036	0.010795	0.073442	NA
Tamm2002_children_I00037	0.048818	0.073527	NA
Tamm2002_children_I00038	-0.076742	0.073405	NA
Tamm2002_children_I00039	0.009661	0.073416	NA
Tamm2002_children_I00040	-0.070216	0.073339	NA
Tamm2002_children_I00041	0.129003	0.073436	NA
Tamm2002_children_I00042	0.129408	0.073442	NA
Tamm2002_children_I00043	0.103655	0.073478	NA
Tamm2002_children_I00044	-0.123721	0.073441	NA
Tamm2002_children_I00045	-0.074067	0.073322	NA
Tamm2002_children_I00046	0.143396	0.073610	NA
Tamm2002_children_I00047	0.172457	0.073438	NA
Tamm2002_children_I00048	-0.006058	0.073453	NA
Tamm2002_children_I00049	0.143212	0.073604	NA
vantEnt2009_children_I00000	0.054879	0.056638	NA
vantEnt2009_children_I00001	0.126981	0.056940	NA
vantEnt2009_children_I00002	-0.003087	0.056429	NA
vantEnt2009_children_I00003	0.039112	0.056570	NA
vantEnt2009_children_I00004	-0.030369	0.056245	NA
vantEnt2009_children_I00005	-0.032179	0.056306	NA
vantEnt2009_children_I00006	0.070355	0.056691	NA
vantEnt2009_children_I00007	-0.032300	0.056248	NA
vantEnt2009_children_I00008	-0.000452	0.056422	NA
vantEnt2009_children_I00009	0.082321	0.056926	NA
vantEnt2009_children_I00010	0.007668	0.056368	NA
vantEnt2009_children_I00011	-0.098381	0.055881	NA
vantEnt2009_children_I00012	0.137406	0.057032	NA
vantEnt2009_children_I00013	-0.025632	0.056244	NA
vantEnt2009_children_I00014	0.039707	0.056680	NA
vantEnt2009_children_I00015	0.173508	0.057181	NA
vantEnt2009_children_I00016	0.045508	0.056640	NA
vantEnt2009_children_I00017	-0.110155	0.055961	NA
vantEnt2009_children_I00018	0.036786	0.056599	NA
vantEnt2009_children_I00019	0.110564	0.056887	NA
vantEnt2009_children_I00020	0.172164	0.057136	NA
vantEnt2009_children_I00021	0.123247	0.056979	NA
vantEnt2009_children_I00022	0.069432	0.056795	NA
vantEnt2009_children_I00023	-0.060297	0.056045	NA
vantEnt2009_children_I00024	0.070527	0.056844	NA
vantEnt2009_children_I00025	0.188035	0.057270	NA
vantEnt2009_children_I00026	-0.032223	0.056261	NA
vantEnt2009_children_I00027	-0.038924	0.056282	NA
vantEnt2009_children_I00028	0.003739	0.056507	NA
vantEnt2009_children_I00029	0.027530	0.056621	NA
vantEnt2009_children_I00030	-0.048173	0.056342	NA
vantEnt2009_children_I00031	0.104375	0.056892	NA
vantEnt2009_children_I00032	0.070632	0.056679	NA
vantEnt2009_children_I00033	0.039067	0.056599	NA
vantEnt2009_children_I00034	0.035452	0.056513	NA
vantEnt2009_children_I00035	-0.034848	0.056273	NA
vantEnt2009_children_I00036	0.105758	0.056923	NA
vantEnt2009_children_I00037	0.080178	0.056860	NA
vantEnt2009_children_I00038	0.068748	0.056770	NA
vantEnt2009_children_I00039	0.064022	0.056703	NA
vantEnt2009_children_I00040	0.073341	0.056771	NA
vantEnt2009_children_I00041	0.027539	0.056526	NA
vantEnt2009_children_I00042	0.044030	0.056568	NA
vantEnt2009_children_I00043	-0.031594	0.056340	NA
vantEnt2009_children_I00044	0.004775	0.056442	NA
vantEnt2009_children_I00045	-0.025925	0.056337	NA
vantEnt2009_children_I00046	0.097318	0.056829	NA
vantEnt2009_children_I00047	0.008001	0.056440	NA
vantEnt2009_children_I00048	0.086626	0.056747	NA
vantEnt2009_children_I00049	0.068589	0.056709	NA
Cao2006_children_I00000	0.044842	0.074538	NA
Cao2006_children_I00001	0.034333	0.074508	NA
Cao2006_children_I00002	-0.045894	0.074347	NA
Cao2006_children_I00003	0.075107	0.074575	NA
Cao2006_children_I00004	0.221015	0.075600	NA
Cao2006_children_I00005	0.107907	0.074334	NA
Cao2006_children_I00006	-0.002182	0.074312	NA
